sku,nombre_producto,n_puntos,beta,alpha,r2
BIRKI-BLK-37,ZUECO ANTIDESLIZANTE BIRKENSTOCK UNI-37,32.0,-14.95342062785472,165.58477661988744,0.20148203772350767
BIRKI-BLK-38,ZUECO ANTIDESLIZANTE BIRKENSTOCK UNI-38,26.0,-16.48419673873131,182.68113552385137,0.12525640732472343
BIRKI-BLK-39,ZUECO ANTIDESLIZANTE BIRKENSTOCK UNI-39,37.0,0.9170333372898639,-9.857034472464944,0.0010795726627046097
BIRKI-BLK-40,ZUECO ANTIDESLIZANTE BIRKENSTOCK UNI-40,31.0,-0.3510877512876193,4.429303342812522,0.00020825057099360775
BIRKI-BLK-41,ZUECO ANTIDESLIZANTE BIRKENSTOCK UNI-41,40.0,-11.520225278155344,127.74516339490417,0.2341092712348558
BIRKI-BLK-42,ZUECO ANTIDESLIZANTE BIRKENSTOCK UNI-42,46.0,-8.551985612125419,94.96159267107018,0.06119248645083553
BIRKI-BLK-43,ZUECO ANTIDESLIZANTE BIRKENSTOCK UNI-43,36.0,0.12021805211558545,-0.868060093343157,0.00015075901197558853
BIRKI-BLK-44,ZUECO ANTIDESLIZANTE BIRKENSTOCK UNI-44,32.0,1.3431208323006696,-14.547233782821719,0.009414882030556024
BIRKI-BLK-45,ZUECO ANTIDESLIZANTE BIRKENSTOCK UNI-45,24.0,2.600533735802957,-28.46479283428601,0.08102624118186937
BIRKI-BLK-46,ZUECO ANTIDESLIZANTE BIRKENSTOCK UNI-46,12.0,0.5394278935305952,-5.894532409360364,0.014152150193870465
BLDF-BLK-XS,CHAQUETA CW UNISEX NEW YORKER NEGRA-XS,12.0,0.5192110998340881,-4.8076411062186315,0.1666666666666667
BNBK-BLK-0,GORRO CW BEANIE BASICO NEGRO-BLK,9.0,2.491474590813904,-27.351230571140956,0.03340142887685002
BOLS-PORT,BOLSO CW PORTA CUCHILLOS NEGRO-PORT,32.0,-1.6609133408490417,16.91537155002491,0.07284441811005395
BPLD-BLK-XS,PANTALÓN CW BETTER BUILT BAGGY NEGRO-XS,1.0,,,
BPTA-BLK-0,MANDIL CHEF WORKS CLÁSICO NEGRO -BLK,9.0,-1.7940981159638592,19.262115239053333,0.027931091614280815
BR126583TAU0,PECHERA BRAGARD TAUPE TAU,3.0,-5.399495034907597,55.885463170633265,0.9613405129122414
BSOL-BLK-L,PANTALON CHEF WORKS UNISEX NEGRO,1.0,,,
BSOL-BLK-M,PANTALON CHEF WORKS UNISEX NEGRO T-M,2.0,-9.902866389999295,103.21222785906455,1.0
BSOL-BLK-XL,PANTALON CHEF WORKS UNISEX NEGRO T-XL,2.0,12.520908887121692,-126.38430072226227,1.0
BSOL-NAV-S,PANTALÓN CHEF WORKS CHEF BAGGY AZUL-S,2.0,,,
BSOL-NAV-XS,PANTALÓN CHEF WORKS CHEF BAGGY AZUL-XS,2.0,,,
C100-BLK-L,CAMISA CHEF WORKS BÁSICA NEGRA-L,1.0,,,
C100-BLK-M,CAMISA CHEF WORKS BÁSICA NEGRA-M,1.0,,,
C100-BLK-XL,CAMISA CHEF WORKS BÁSICA NEGRA-XL,1.0,,,
C100-KHA-2XL,CAMISA CHEF WORKS GENOVA KHAKI-2XL,2.0,,,
C100-KHA-XL,CAMISA CHEF WORKS GENOVA KHAKI-XL,1.0,,,
C100-LIM-S,CAMISA CHEF WORKS BÁSICA LIMA-S,1.0,,,
CBC01-BLK-2XL,CHAQUETA CW UNISEX BOWDEN NEGRA-2XL,4.0,-1.904108813241777,20.270673112149748,0.9992408777970547
CBC01-BLK-3XL,CHAQUETA CW UNISEX BOWDEN NEGRA-3XL,1.0,,,
CBC01-BLK-L,CHAQUETA CW UNISEX BOWDEN NEGRA-L,15.0,-0.26758491047730437,3.1193614539950656,0.007319798967800389
CBC01-BLK-M,CHAQUETA CW UNISEX BOWDEN NEGRA-M,12.0,1.61714621695158,-17.21557609256783,0.028806335643696113
CBC01-BLK-S,CHAQUETA CW UNISEX BOWDEN NEGRA-S,3.0,,,
CBC01-BLK-XL,CHAQUETA CW UNISEX BOWDEN NEGRA-XL,11.0,-1.1735697739241102,12.616225431947619,0.27195401826493637
CBC01-WHT-2XL,CHAQUETA CW UNISEX BOWDEN BLANCA-2XL,13.0,-0.6243166927861517,6.778464830193295,0.19821758122449668
CBC01-WHT-3XL,CHAQUETA CW UNISEX BOWDEN BLANCA-3XL,1.0,,,
CBC01-WHT-L,CHAQUETA CW UNISEX BOWDEN BLANCA-L,32.0,-0.762393315636605,8.844346868229799,0.1421652231087974
CBC01-WHT-M,CHAQUETA CW UNISEX BOWDEN BLANCA-M,37.0,-0.3214976392176357,4.2566860626283,0.028604363203909057
CBC01-WHT-S,CHAQUETA CW UNISEX BOWDEN BLANCA-S,22.0,-0.35784848516413764,4.273181812894328,0.06382792799449896
CBC01-WHT-XL,CHAQUETA CW UNISEX BOWDEN BLANCA-XL,24.0,-1.049899887658719,11.584396093828842,0.3058029887556708
CBC01-WHT-XS,CHAQUETA CW UNISEX BOWDEN BLANCA-XS,5.0,0.0,0.0,
CBN01-OLI-2XL,CHAQUETA CW UNISEX MOJAVE OLIVA-2XL,3.0,,,
CBN01-OLI-L,CHAQUETA CW UNISEX MOJAVE OLIVA-L,12.0,0.2565380308292448,-2.4506839409898453,0.02458228871982728
CBN01-OLI-M,CHAQUETA CW UNISEX MOJAVE OLIVA-M,12.0,-0.1454791100309357,1.868420153489591,0.0011462694038075984
CBN01-OLI-S,CHAQUETA CW UNISEX MOJAVE OLIVA-S,12.0,-0.4257688002805356,4.697065473665353,0.12218915825615197
CBN01-OLI-XL,CHAQUETA CW UNISEX MOJAVE OLIVA-XL,5.0,-2.691328300574782,29.568595703191484,0.1886240630073779
CBN01-WHT-2XL,CHAQUETA CW UNISEX MOJAVE BLANCA-2XL,1.0,,,
CBN01-WHT-L,CHAQUETA CW UNISEX MOJAVE BLANCA-L,10.0,0.03572782378018084,-0.20360875187333352,0.0015460896246600542
CBN01-WHT-M,CHAQUETA CW UNISEX MOJAVE BLANCA-M,8.0,0.09116433733577635,-0.7192166534293115,0.016108279955221516
CBN01-WHT-S,CHAQUETA CW UNISEX MOJAVE BLANCA-S,2.0,0.0,0.0,
CBN01-WHT-XL,CHAQUETA CW UNISEX MOJAVE BLANCA-XL,3.0,0.0,0.0,
CBN01W-OLI-2XL,CHAQUETA CW MUJER MOJAVE OLIVA-2XL,1.0,,,
CBN01W-OLI-L,CHAQUETA CW MUJER MOJAVE OLIVA-L,2.0,-24.342836143917538,268.46927359115506,1.0
CBN01W-OLI-M,CHAQUETA CW MUJER MOJAVE OLIVA-M,5.0,-2.7628529143808307,30.97446536469002,0.15708604117145988
CBN01W-OLI-S,CHAQUETA CW MUJER MOJAVE OLIVA-S,3.0,3.586811633447882,-38.685776759469675,0.7555460295152484
CBN01W-OLI-XL,CHAQUETA CW MUJER MOJAVE OLIVA-XL,4.0,0.4981320594390511,-4.779153154675906,0.1393202923871105
CBN01W-OLI-XS,CHAQUETA CW MUJER MOJAVE OLIVA-XS,5.0,-0.9188710759483687,10.316703081195207,0.298999554349409
CBN01W-WHT-L,CHAQUETA CW MUJER MOJAVE BLANCA-L,1.0,,,
CBN01W-WHT-M,CHAQUETA CW MUJER MOJAVE BLANCA-M,3.0,0.0,0.0,
CBN01W-WHT-S,CHAQUETA CW MUJER MOJAVE BLANCA-S,2.0,-0.4689576398745722,5.2574820878300565,1.0
CBN01W-WHT-XS,CHAQUETA CW MUJER MOJAVE BLANCA-XS,1.0,,,
CBN02-AFB-L,CHAQUETA UNISEX MOJAVE M.CORTA AZUL-L,2.0,-3.8866813293684395,41.588116242954804,1.0
CBN02-AFB-M,CHAQUETA UNISEX MOJAVE M.CORTA AZUL-M,3.0,-3.769589746838439,40.10623963831879,0.7070515863928766
CBN02-AFB-S,CHAQUETA UNISEX MOJAVE M.CORTA AZUL-S,4.0,-2.482592179664129,26.589949418379412,0.9959402552640199
CBN02-AFB-XL,CHAQUETA UNISEX MOJAVE M.CORTA AZUL-XL,2.0,,,
CBN02-OLI-2XL,CHAQUETA UNISEX MOJAVE M.CORTA OLI-2XL,2.0,-4.625172755439798,48.59610795189462,1.0
CBN02-OLI-L,CHAQUETA UNISEX MOJAVE M.CORTA OLI-L,5.0,1.228042299386375,-12.632062947458445,0.09156662700248766
CBN02-OLI-M,CHAQUETA UNISEX MOJAVE M.CORTA OLI-M,3.0,-1.8133964185743043,19.491944941182556,0.043224406922538094
CBN02-OLI-S,CHAQUETA UNISEX MOJAVE M.CORTA OLI-S,2.0,11486.13826298932,-121692.04401873137,1.0
CBN02-OLI-XL,CHAQUETA UNISEX MOJAVE M.CORTA OLI-XL,3.0,7.105053351255297,-73.89038219237696,0.43627244461479076
CBN02-WHT-M,CHAQUETA UNISEX MOJAVE M.CORTA WHT-M,1.0,,,
CBN02-WHT-S,CHAQUETA UNISEX MOJAVE M.CORTA WHT-S,2.0,-36.80977092769729,394.9690900791298,1.0
CBS01-BLK-2XL,CHAQUETA CW UNISEX TULUM NEGRA-2XL,1.0,,,
CBS01-BLK-L,CHAQUETA CW UNISEX TULUM NEGRA-L,9.0,0.1653782081201688,-1.6000324844227876,0.08815847050313384
CBS01-BLK-M,CHAQUETA CW UNISEX TULUM NEGRA-M,17.0,-0.09426325781459172,1.2334593567915841,0.009382631441572661
CBS01-BLK-S,CHAQUETA CW UNISEX TULUM NEGRA-S,5.0,0.0,0.0,
CBS01-BLK-XL,CHAQUETA CW UNISEX TULUM NEGRA-XL,6.0,0.0,0.0,
CBS01-GRY-2XL,CHAQUETA CW UNISEX TULUM GRIS-2XL,1.0,,,
CBS01-GRY-L,CHAQUETA CHEF WORKS UNISEX TULUM GRIS-L,5.0,2.007228296744537,-21.73419711030442,0.062499999999999986
CBS01-GRY-M,CHAQUETA CHEF WORKS UNISEX TULUM GRIS-M,8.0,0.7430992793794086,-8.0892681727748,0.13871680177254778
CBS01-GRY-S,CHAQUETA CHEF WORKS UNISEX TULUM GRIS-S,1.0,,,
CBS01-GRY-XL,CHAQUETA CW UNISEX TULUM GRIS-XL,1.0,,,
CBS01-WHT-2XL,CHAQUETA CW UNISEX TULUM BLANCA-2XL,2.0,0.0,0.0,
CBS01-WHT-L,CHAQUETA CW UNISEX TULUM BLANCA-L,6.0,0.12743828195408877,-1.2551868383300988,0.06513838529544441
CBS01-WHT-M,CHAQUETA CW UNISEX TULUM BLANCA-M,16.0,1.8027334967716129,-19.4293686270264,0.18721298056970062
CBS01-WHT-S,CHAQUETA CW UNISEX TULUM BLANCA-S,9.0,0.0,0.0,
CBS01-WHT-XL,CHAQUETA CW UNISEX TULUM BLANCA-XL,4.0,0.0,0.0,
CBS01W-BLK-L,CHAQUETA CW MUEJER TULUM NEGRA-L,3.0,0.0,0.0,
CBS01W-BLK-M,CHAQUETA CW MUEJER TULUM NEGRA-M,5.0,0.0,0.0,
CBS01W-BLK-S,CHAQUETA CW MUEJER TULUM NEGRA-S,4.0,0.0,0.0,
CBS01W-BLK-XL,CHAQUETA CW MUEJER TULUM NEGRA-XL,1.0,,,
CBS01W-BLK-XS,CHAQUETA CW MUEJER TULUM NEGRA-XS,3.0,0.0,0.0,
CBS01W-GRY-S,CHAQUETA CHEF WORKS MUEJER TULUM GRIS-S,1.0,,,
CBS01W-WHT-L,CHAQUETA CW MUJER TULUM BLANCA-L,2.0,-4.264748699427139,47.405524647507434,1.0
CBS01W-WHT-M,CHAQUETA CW MUJER TULUM BLANCA-M,2.0,0.0,0.0,
CBS01W-WHT-S,CHAQUETA CW MUJER TULUM BLANCA-S,2.0,,,
CBZ02-BLK-2XL,CHAQUETA CW UNISEX NEPAL NEGRA-2XL,2.0,0.0,0.0,
CBZ02-BLK-L,CHAQUETA CW UNISEX NEPAL NEGRA-L,14.0,-0.2930262251197479,3.599107114959088,0.01029740921948767
CBZ02-BLK-M,CHAQUETA CW UNISEX NEPAL NEGRA-M,13.0,-0.10252807461942895,1.3819335872753864,0.01296958061350339
CBZ02-BLK-S,CHAQUETA CW UNISEX NEPAL NEGRA-S,7.0,0.09890990577202179,-0.9760809143176382,0.04373165657057044
CBZ02-BLK-XL,CHAQUETA CW UNISEX NEPAL NEGRA-XL,8.0,0.2849812648238651,-2.6996801099348704,0.15511706243539317
CBZ02-GRY-2XL,CHAQUETA CW UNISEX NEPAL GRIS-2XL,1.0,,,
CBZ02-GRY-L,CHAQUETA CHEF WORKS UNISEX NEPAL GRIS-L,11.0,0.2543874722889221,-2.5918335828645898,0.03109860664122752
CBZ02-GRY-M,CHAQUETA CHEF WORKS UNISEX NEPAL GRIS-M,5.0,0.19065788019251845,-1.835094278613652,0.06003029060439941
CBZ02-GRY-S,CHAQUETA CHEF WORKS UNISEX NEPAL GRIS-S,2.0,0.0,0.0,
CBZ02-GRY-XL,CHAQUETA CW UNISEX NEPAL GRIS-XL,1.0,,,
CBZ02-OCB-2XL,CHAQUETA CW UNISEX NEPAL AZUL-2XL,1.0,,,
CBZ02-OCB-L,CHAQUETA CHEF WORKS UNISEX NEPAL AZUL-L,6.0,-0.10990285805490092,1.2929878771931647,0.05225294890389016
CBZ02-OCB-M,CHAQUETA CHEF WORKS UNISEX NEPAL AZUL-M,6.0,-0.06846802969767178,1.0737678363473884,0.007380452554295172
CBZ02-OCB-S,CHAQUETA CHEF WORKS UNISEX NEPAL AZUL-S,7.0,0.05170106813274981,-0.4512499192914563,0.01750773148694994
CBZ02-OCB-XL,CHAQUETA CW UNISEX NEPAL AZUL-XL,5.0,-0.4807949915462076,5.235450427879489,0.9611591999284993
CBZ02-WHT-L,CHAQUETA CW UNISEX NEPAL BLANCA-L,3.0,1.500033779355394,-15.562133295275617,0.2500000000000001
CBZ02-WHT-M,CHAQUETA CW UNISEX NEPAL BLANCA-M,8.0,0.23641877926028734,-2.0859642396452927,0.0030670179861683796
CBZ02-WHT-S,CHAQUETA CW UNISEX NEPAL BLANCA-S,3.0,3.6063428446657713,-39.34178198347711,0.2500000000000001
CBZ02-WHT-XL,CHAQUETA CW UNISEX NEPAL BLANCA-XL,5.0,1.6343713369816353,-17.28258382706955,0.17774597995798538
CBZ02W-BLK-2XL,CHAQUETA CHEF WORKS NEPAL MUJER-2XL,1.0,,,
CBZ02W-BLK-L,CHAQUETA CHEF WORKS NEPAL MUJER-L,4.0,0.0,0.0,
CBZ02W-BLK-M,CHAQUETA CHEF WORKS NEPAL MUJER-M,8.0,-0.022264967458068434,0.33126798052126816,0.0025089599016401027
CBZ02W-BLK-S,CHAQUETA CHEF WORKS NEPAL MUJER-S,6.0,0.0,0.0,
CBZ02W-BLK-XL,CHAQUETA CHEF WORKS NEPAL MUJER-XL,2.0,0.0,0.0,
CBZ02W-BLK-XS,CHAQUETA CHEF WORKS NEPAL MUJER-XS,5.0,0.0,0.0,
CBZ02W-GRY-2XL,CHAQUETA CW NEPAL GRIS MUJER-2XL,1.0,,,
CBZ02W-GRY-L,CHAQUETA CHEF WORKS NEPAL GRIS MUJER-L,1.0,,,
CBZ02W-GRY-M,CHAQUETA CHEF WORKS NEPAL GRIS MUJER-M,5.0,0.0,0.0,
CBZ02W-GRY-S,CHAQUETA CHEF WORKS NEPAL GRIS MUJER-S,9.0,0.0,0.0,
CBZ02W-GRY-XL,CHAQUETA CHEF WORKS NEPAL GRIS MUJER-XL,2.0,0.0,0.0,
CBZ02W-GRY-XS,CHAQUETA CHEF WORKS NEPAL GRIS MUJER-XS,4.0,0.0,0.0,
CBZ02W-OCB-L,CHAQUETA CHEF WORKS NEPAL AZUL MUJER-L,3.0,0.0,0.0,
CBZ02W-OCB-M,CHAQUETA CHEF WORKS NEPAL AZUL MUJER-M,3.0,0.0,0.0,
CBZ02W-OCB-XL,CHAQUETA CHEF WORKS NEPAL AZUL MUJER-XL,2.0,0.0,0.0,
CBZ02W-OCB-XS,CHAQUETA CHEF WORKS NEPAL AZUL MUJER-XS,1.0,,,
CBZ02W-WHT-2XL,CHAQUETA CW NEPAL BLANCA MUJER-2XL,1.0,,,
CBZ02W-WHT-L,CHAQUETA CW NEPAL BLANCA MUJER-L,1.0,,,
CBZ02W-WHT-M,CHAQUETA CW NEPAL BLANCA MUJER-M,4.0,2.404325796461515,-26.572991089056764,0.11111111111111113
CBZ02W-WHT-S,CHAQUETA CW NEPAL BLANCA MUJER-S,7.0,0.0,0.0,
CBZ02W-WHT-XL,CHAQUETA CW NEPAL BLANCA MUJER-XL,4.0,-0.5085063689079798,5.858065416117559,0.17240337253558938
CBZ02W-WHT-XS,CHAQUETA CW NEPAL BLANCA MUJER-XS,4.0,0.0,0.0,
CBZ03-BLK-2XL,CHAQUETA CW UNISEX VARKALA NEGRA-2XL,3.0,-3.1061632264335404,34.05629575876931,0.9999999999999998
CBZ03-BLK-L,CHAQUETA CW UNISEX VARKALA NEGRA-L,13.0,-0.07883443088994856,1.0146734695378943,0.005062475779538346
CBZ03-BLK-M,CHAQUETA CW UNISEX VARKALA NEGRA-M,16.0,-0.7421122900188225,8.31584076949026,0.04689317113759022
CBZ03-BLK-S,CHAQUETA CW UNISEX VARKALA NEGRA-S,12.0,-2.1759357892161413,24.465099071478864,0.37116284997205623
CBZ03-BLK-XL,CHAQUETA CW UNISEX VARKALA NEGRA-XL,8.0,-1.493299106538073,16.419939325224192,0.4051621249947901
CBZ03-GRY-2XL,CHAQUETA CW UNISEX VARKALA GRIS-2XL,1.0,,,
CBZ03-GRY-L,CHAQUETA CW UNISEX VARKALA GRIS-L,9.0,0.0,0.0,
CBZ03-GRY-M,CHAQUETA CW UNISEX VARKALA GRIS-M,18.0,-0.4793965325312696,5.333240161850329,0.08433140043981077
CBZ03-GRY-S,CHAQUETA CW UNISEX VARKALA GRIS-S,8.0,-0.8825821919052306,9.87353969121188,0.506383934984676
CBZ03-GRY-XL,CHAQUETA CW UNISEX VARKALA GRIS-XL,10.0,-0.8851892954927035,9.72802326584605,0.282967753567683
CBZ03-NAT-2XL,CHAQUETA CW UNISEX VARKALA NATURAL-2XL,1.0,,,
CBZ03-NAT-L,CHAQUETA CW UNISEX VARKALA NATURAL-L,9.0,-0.9074766926599,10.161203238945719,0.17400820900562305
CBZ03-NAT-M,CHAQUETA CW UNISEX VARKALA NATURAL-M,12.0,0.04498274339986555,-0.43817421392831946,0.0029262964913695753
CBZ03-NAT-S,CHAQUETA CW UNISEX VARKALA NATURAL-S,9.0,0.0,0.0,
CBZ03-NAT-XL,CHAQUETA CW UNISEX VARKALA NATURAL-XL,4.0,0.0,0.0,
CBZ03-WHT-2XL,CHAQUETA CW UNISEX VARKALA BLANCA-2XL,2.0,3.1061632264335093,-33.363148578209035,1.0
CBZ03-WHT-L,CHAQUETA CW UNISEX VARKALA BLANCA-L,13.0,-0.9923905420802892,11.018319606085287,0.3174874137834525
CBZ03-WHT-M,CHAQUETA CW UNISEX VARKALA BLANCA-M,17.0,0.1213846383253074,-1.2651519945747234,0.025435661628358346
CBZ03-WHT-S,CHAQUETA CW UNISEX VARKALA BLANCA-S,8.0,0.7496258137325028,-8.136867417173585,0.1027999598094473
CBZ03-WHT-XL,CHAQUETA CW UNISEX VARKALA BLANCA-XL,3.0,0.7924998069357089,-8.190879548158682,0.2500000000000001
CBZ03W-BLK-L,CHAQUETA CW MUJER VARKALA NEGRA-L,1.0,,,
CBZ03W-BLK-M,CHAQUETA CW MUJER VARKALA NEGRA-M,2.0,,,
CBZ03W-BLK-S,CHAQUETA CW MUJER VARKALA NEGRA-S,1.0,,,
CBZ03W-BLK-XS,CHAQUETA CW MUJER VARKALA NEGRA-XS,1.0,,,
CBZ03W-GRY-2XL,CHAQUETA CW MUJER VARKALA GRIS-2XL,1.0,,,
CBZ03W-GRY-L,CHAQUETA CW MUJER VARKALA GRIS-L,1.0,,,
CBZ03W-GRY-M,CHAQUETA CW MUJER VARKALA GRIS-M,2.0,-5.322273874933689e-15,0.6931471805600024,
CBZ03W-GRY-S,CHAQUETA CW MUJER VARKALA GRIS-S,1.0,,,
CBZ03W-GRY-XL,CHAQUETA CW MUJER VARKALA GRIS-XL,2.0,-25.672515926323268,274.0898638053697,1.0
CBZ03W-WHT-L,CHAQUETA CW MUJER VARKALA BLANCA-L,1.0,,,
CBZ04-BLK-2XL,CHAQUETA CW UNISEX ARCADIA NEGRA-2XL,3.0,0.0,0.0,
CBZ04-BLK-L,CHAQUETA CW UNISEX ARCADIA NEGRA-L,13.0,0.0,0.0,
CBZ04-BLK-M,CHAQUETA CW UNISEX ARCADIA NEGRA-M,9.0,-0.8334634230043142,9.430482554112647,0.1137987402302914
CBZ04-BLK-S,CHAQUETA CW UNISEX ARCADIA NEGRA-S,9.0,0.2056900379957051,-2.209228862213322,0.0456626065287744
CBZ04-BLK-XL,CHAQUETA CW UNISEX ARCADIA NEGRA-XL,12.0,-1.007846582307186,11.188419109472703,0.346772627062836
CBZ04-GRY-2XL,CHAQUETA CW UNISEX ARCADIA GRIS-2XL,2.0,0.0,0.0,
CBZ04-GRY-L,CHAQUETA CW UNISEX ARCADIA GRIS-L,11.0,0.4224392738140185,-4.583250499524118,0.11602879836928341
CBZ04-GRY-M,CHAQUETA CW UNISEX ARCADIA GRIS-M,13.0,-0.5266057602909893,5.896656948529183,0.1655305522594035
CBZ04-GRY-S,CHAQUETA CW UNISEX ARCADIA GRIS-S,6.0,0.47916999510604047,-5.161061480332596,0.19897082383751574
CBZ04-GRY-XL,CHAQUETA CW UNISEX ARCADIA GRIS-XL,4.0,-1.8870353473758192,20.742009487786405,0.9435062632082324
CBZ04-OCB-2XL,CHAQUETA CW UNISEX ARCADIA AZUL-2XL,1.0,,,
CBZ04-OCB-L,CHAQUETA CW UNISEX ARCADIA AZUL-L,11.0,0.0,0.0,
CBZ04-OCB-M,CHAQUETA CW UNISEX ARCADIA AZUL-M,9.0,0.7231914778971829,-7.782011109059721,0.11379136868994007
CBZ04-OCB-S,CHAQUETA CW UNISEX ARCADIA AZUL-S,11.0,0.0,0.0,
CBZ04-OCB-XL,CHAQUETA CW UNISEX ARCADIA AZUL-XL,4.0,0.0,0.0,
CBZ04-WHT-2XL,CHAQUETA CW UNISEX ARCADIA BLANCA-2XL,2.0,0.0,0.0,
CBZ04-WHT-L,CHAQUETA CW UNISEX ARCADIA BLANCA-L,8.0,-0.2108086088634532,2.405783603812478,0.050103086031504096
CBZ04-WHT-M,CHAQUETA CW UNISEX ARCADIA BLANCA-M,12.0,0.13967368110252304,-1.4951817572634691,0.029326652414981048
CBZ04-WHT-S,CHAQUETA CW UNISEX ARCADIA BLANCA-S,8.0,0.3784758034351037,-3.998350803784229,0.06643965762712847
CBZ04-WHT-XL,CHAQUETA CW UNISEX ARCADIA BLANCA-XL,4.0,0.0,0.0,
CBZ04W-BLK-2XL,CHAQUETA CW MUJER ARCADIA NEGRA-2XL,4.0,0.0,0.0,
CBZ04W-BLK-L,CHAQUETA CW MUJER ARCADIA NEGRA-L,7.0,0.0,0.0,
CBZ04W-BLK-M,CHAQUETA CW MUJER ARCADIA NEGRA-M,10.0,0.0,0.0,
CBZ04W-BLK-S,CHAQUETA CW MUJER ARCADIA NEGRA-S,9.0,0.0,0.0,
CBZ04W-BLK-XL,CHAQUETA CW MUJER ARCADIA NEGRA-XL,4.0,0.0,0.0,
CBZ04W-BLK-XS,CHAQUETA CW MUJER ARCADIA NEGRA-XS,3.0,,,
CBZ04W-GRY-2XL,CHAQUETA CW MUJER ARCADIA GRIS-2XL,1.0,,,
CBZ04W-GRY-L,CHAQUETA CW MUJER ARCADIA GRIS-L,8.0,0.0,0.0,
CBZ04W-GRY-M,CHAQUETA CW MUJER ARCADIA GRIS-M,8.0,-0.48149943984814686,5.560556009877111,0.02051554205054207
CBZ04W-GRY-S,CHAQUETA CW MUJER ARCADIA GRIS-S,8.0,0.04216531779768317,-0.38613131292535174,0.000684451330179366
CBZ04W-GRY-XL,CHAQUETA CW MUJER ARCADIA GRIS-XL,6.0,0.0,0.0,
CBZ04W-GRY-XS,CHAQUETA CW MUJER ARCADIA GRIS-XS,2.0,0.0,0.0,
CBZ04W-OCB-L,CHAQUETA CW MUJER ARCADIA AZUL-L,5.0,0.0,0.0,
CBZ04W-OCB-M,CHAQUETA CW MUJER ARCADIA AZUL-M,6.0,0.0,0.0,
CBZ04W-OCB-S,CHAQUETA CW MUJER ARCADIA AZUL-S,6.0,0.0,0.0,
CBZ04W-OCB-XL,CHAQUETA CW MUJER ARCADIA AZUL-XL,3.0,0.0,0.0,
CBZ04W-OCB-XS,CHAQUETA CW MUJER ARCADIA AZUL-XS,3.0,0.0,0.0,
CBZ04W-WHT-L,CHAQUETA CW MUJER ARCADIA BLANCA-L,1.0,,,
CBZ04W-WHT-M,CHAQUETA CW MUJER ARCADIA BLANCA-M,7.0,-0.20068056434962853,2.3436961377875414,0.015191415740685145
CBZ04W-WHT-S,CHAQUETA CW MUJER ARCADIA BLANCA-S,6.0,0.0,0.0,
CBZ04W-WHT-XL,CHAQUETA CW MUJER ARCADIA BLANCA-XL,1.0,,,
CBZ04W-WHT-XS,CHAQUETA CW MUJER ARCADIA BLANCA-XS,2.0,0.0,0.0,
CCHR-WHT-48,CHAQUETA CW HENRI T-48,1.0,,,
CCSB-CDA-L,CAMISA CHEF WORKS BÁSICA NEGRA-L,1.0,,,
CEBP-000-36,PANTALÓN CHEF WORKS EJECUTIVO NEGRO-36,1.0,,,
CEBP-000-40,PANTALÓN CHEF WORKS EJECUTIVO NEGRO-40,1.0,,,
CEBP-000-46,PANTALÓN CHEF WORKS EJECUTIVO NEGRO-46,1.0,,,
CES01-BLK-2XL,CHAQUETA CW UNI JEANS TRIBECA NEGRA-2XL,1.0,,,
CES01-BLK-3XL,CHAQUETA CW UNI JEANS TRIBECA NEGRA-3XL,1.0,,,
CES01-BLK-L,CHAQUETA CW UNI JEANS TRIBECA NEGRA-L,9.0,-0.04242556879571398,0.6754222347537496,0.004185265557395726
CES01-BLK-M,CHAQUETA CW UNI JEANS TRIBECA NEGRA-M,5.0,-1.5281875103562275,16.615426371653477,0.7372878707759417
CES01-BLK-S,CHAQUETA CW UNI JEANS TRIBECA NEGRA-S,6.0,-0.9555901997743468,10.64422209466324,0.6756307544507547
CES01-BLK-XL,CHAQUETA CW UNI JEANS TRIBECA NEGRA-XL,5.0,0.0,0.0,
CES01-BLK-XS,CHAQUETA CW UNI JEANS TRIBECA NEGRA-XS,1.0,,,
CEZ01-BLK-2XL,CHAQUETA CW UNISEX DELANCEY NEGRA-2XL,2.0,,,
CEZ01-BLK-3XL,CHAQUETA CW UNISEX DELANCEY NEGRA-3XL,1.0,,,
CEZ01-BLK-L,CHAQUETA CW UNISEX DELANCEY NEGRA-L,7.0,1.3829065338628703,-14.672529175125325,0.06666666464416549
CEZ01-BLK-M,CHAQUETA CW UNISEX DELANCEY NEGRA-M,1.0,,,
CEZ01-BLK-S,CHAQUETA CW UNISEX DELANCEY NEGRA-S,2.0,,,
CEZ01-BLK-XL,CHAQUETA CW UNISEX DELANCEY NEGRA-XL,6.0,1.4856889609879576,-15.542510856435573,0.32280205309478177
CEZ01-BLK-XS,CHAQUETA CW UNISEX DELANCEY NEGRA-XS,1.0,,,
CHAT-WHT-0,GORRO CHEF WORKS CHAMPIÑÓN BLANCO-WHT,21.0,-0.02583824605133582,0.35924423248602777,0.00051291615680179
CHHV-BLK-3XL,CHALECO CW HOMBRE VESTIR NEGRO-3XL,2.0,,,
CHHV-BLK-M,CHALECO CHEF WORKS HOMBRE VESTIR NEGRO,5.0,-1.997928221534861,19.147819415010094,0.5676540336762412
CHHV-BLK-S,CHALECO CW HOMBRE VESTIR NEGRO-S,5.0,0.05099762840178151,0.6052118630346957,0.0012525048486581132
CHHV-BLK-XL,CHALECO CW HOMBRE VESTIR NEGRO-XL,1.0,,,
